Property_Title,Price,Area_SqFt,BHK,Bathrooms,Furnishing_Status,Property_Type,Seller_Type,Project_Name,Locality,Posted_Date,Floor_Number,Source_Website,Raw_JSON,URL,Description
,"₹4.95 Cr
₹12,008 /sqft",4122.0,4.0,3.0,,,,,,,,99acres,"""\u20b94.95 Cr\n\u20b912,008 /sqft\n4,122 sqft\n(383 sqm)\nSuper Built-up Area\n4 BHK\n(3 Baths)\nReady To Move""",,"₹4.95 Cr
₹12,008 /sqft
4,122 sqft
(383 sqm)
Super Built-up Area
4 BHK
(3 Baths)
Ready To Move"
"4 BHK Apartment in Gota, Ahmedabad",,4050.0,4.0,,,Apartment,Builder,,,,,99acres,"""Under Construction \u00b7 Completion in Dec, 2025\nAanira One\nNEW BOOKING\n4 BHK Apartment in Gota, Ahmedabad\n4 BHK Apartment\n\u20b92.23 Cr\nNearby :\nJagatpur Road\nSilver Oak University\n+3\n\nAanira One, one of the known housing societes in Ahmedabad North, brings classic yet modern 4 BHK apartments in Gota. Apartments in Aanira One have SUPER area ranging between 4,050 sqft. Aanira One 's RERA registration number is PR/GJ/AHMEDABAD/AHMEDABAD CITY/Ahmedabad Municipal Corporation/RN210AA10110/031022. Apartment """,https://www.99acres.com/aanira-one-gota-ahmedabad-north-npxid-r401495,"Under Construction · Completion in Dec, 2025
Aanira One
NEW BOOKING
4 BHK Apartment in Gota, Ahmedabad
4 BHK Apartment
₹2.23 Cr
Nearby :
Jagatpur Road
Silver Oak University
+3

Aanira One, one of the "
"4 BHK Apartment in Gota, Ahmedabad",,4050.0,4.0,,,Apartment,,,,,,99acres,"""Under Construction \u00b7 Completion in Dec, 2025\nAanira One\nNEW BOOKING\n4 BHK Apartment in Gota, Ahmedabad\n4 BHK Apartment\n\u20b92.23 Cr\nNearby :\nJagatpur Road\nSilver Oak University\n+3\n\nAanira One, one of the known housing societes in Ahmedabad North, brings classic yet modern 4 BHK apartments in Gota. Apartments in Aanira One have SUPER area ranging between 4,050 sqft. Aanira One 's RERA registration number is PR/GJ/AHMEDABAD/AHMEDABAD CITY/Ahmedabad Municipal Corporation/RN210AA10110/031022. Apartment """,https://www.99acres.com/aanira-one-gota-ahmedabad-north-npxid-r401495,"Under Construction · Completion in Dec, 2025
Aanira One
NEW BOOKING
4 BHK Apartment in Gota, Ahmedabad
4 BHK Apartment
₹2.23 Cr
Nearby :
Jagatpur Road
Silver Oak University
+3

Aanira One, one of the "
"4 BHK Apartment in Gota, Ahmedabad",,4050.0,4.0,,,Apartment,,,,,,99acres,"""Aanira One\nNEW BOOKING\n4 BHK Apartment in Gota, Ahmedabad\n4 BHK Apartment\n\u20b92.23 Cr\nNearby :\nJagatpur Road\nSilver Oak University\n+3\n\nAanira One, one of the known housing societes in Ahmedabad North, brings classic yet modern 4 BHK apartments in Gota. Apartments in Aanira One have SUPER area ranging between 4,050 sqft. Aanira One 's RERA registration number is PR/GJ/AHMEDABAD/AHMEDABAD CITY/Ahmedabad Municipal Corporation/RN210AA10110/031022. Apartment prices in this housing society vary in the ra""",https://www.99acres.com/aanira-one-gota-ahmedabad-north-npxid-r401495,"Aanira One
NEW BOOKING
4 BHK Apartment in Gota, Ahmedabad
4 BHK Apartment
₹2.23 Cr
Nearby :
Jagatpur Road
Silver Oak University
+3

Aanira One, one of the known housing societes in Ahmedabad North, br"
"3 BHK Flat in Charodi, Gota, Ahmedabad North","₹90 Lac
₹5,100 /sqft
1,764 sqft
(164 sqm)
Super Built-up Area
3 BHK
(3 Baths)
Ready To Move",1764.0,3.0,3.0,,Apartment,Owner,,"Arise Vibrant
RESALE
3 BHK Flat in Charodi, Gota, Ahmedabad North
·
RERA",,13.0,99acres,"""20\nArise Vibrant\nRESALE\n3 BHK Flat in Charodi, Gota, Ahmedabad North\n\u00b7\nRERA\n\u20b990 Lac\n\u20b95,100 /sqft\n1,764 sqft\n(164 sqm)\nSuper Built-up Area\n3 BHK\n(3 Baths)\nReady To Move\nHighlights :\nFitness Center/ Gym\nClub/ Community Center\n+1\n\nPrime property for sale vibrant arise, sg highway, ahmedabad Own one of the most desirable flats in vibrant arise, located just off the prestigious sg highway, ahmedabad. 13th floor unit in a 14-Floor tower offering stunning views, natural light, and ultimate privacy! Pre""",https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-arise-vibrant-charodi-ahmedabad-north-1764-sq-ft-spid-B81420641,"20
Arise Vibrant
RESALE
3 BHK Flat in Charodi, Gota, Ahmedabad North
·
RERA
₹90 Lac
₹5,100 /sqft
1,764 sqft
(164 sqm)
Super Built-up Area
3 BHK
(3 Baths)
Ready To Move
Highlights :
Fitness Center/ Gym"
"3 BHK Flat in Charodi, Gota, Ahmedabad North","₹90 Lac
₹5,100 /sqft
1,764 sqft
(164 sqm)
Super Built-up Area
3 BHK
(3 Baths)
Ready To Move",1764.0,3.0,3.0,,Apartment,,,"Arise Vibrant
RESALE
3 BHK Flat in Charodi, Gota, Ahmedabad North
·
RERA",,13.0,99acres,"""20\nArise Vibrant\nRESALE\n3 BHK Flat in Charodi, Gota, Ahmedabad North\n\u00b7\nRERA\n\u20b990 Lac\n\u20b95,100 /sqft\n1,764 sqft\n(164 sqm)\nSuper Built-up Area\n3 BHK\n(3 Baths)\nReady To Move\nHighlights :\nFitness Center/ Gym\nClub/ Community Center\n+1\n\nPrime property for sale vibrant arise, sg highway, ahmedabad Own one of the most desirable flats in vibrant arise, located just off the prestigious sg highway, ahmedabad. 13th floor unit in a 14-Floor tower offering stunning views, natural light, and ultimate privacy! Pre""",https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-arise-vibrant-charodi-ahmedabad-north-1764-sq-ft-spid-B81420641,"20
Arise Vibrant
RESALE
3 BHK Flat in Charodi, Gota, Ahmedabad North
·
RERA
₹90 Lac
₹5,100 /sqft
1,764 sqft
(164 sqm)
Super Built-up Area
3 BHK
(3 Baths)
Ready To Move
Highlights :
Fitness Center/ Gym"
"3 BHK Flat in Charodi, Gota, Ahmedabad North","₹90 Lac
₹5,100 /sqft
1,764 sqft
(164 sqm)
Super Built-up Area
3 BHK
(3 Baths)
Ready To Move",1764.0,3.0,3.0,,Apartment,,,"Arise Vibrant
RESALE
3 BHK Flat in Charodi, Gota, Ahmedabad North
·
RERA",,13.0,99acres,"""Arise Vibrant\nRESALE\n3 BHK Flat in Charodi, Gota, Ahmedabad North\n\u00b7\nRERA\n\u20b990 Lac\n\u20b95,100 /sqft\n1,764 sqft\n(164 sqm)\nSuper Built-up Area\n3 BHK\n(3 Baths)\nReady To Move\nHighlights :\nFitness Center/ Gym\nClub/ Community Center\n+1\n\nPrime property for sale vibrant arise, sg highway, ahmedabad Own one of the most desirable flats in vibrant arise, located just off the prestigious sg highway, ahmedabad. 13th floor unit in a 14-Floor tower offering stunning views, natural light, and ultimate privacy! Prefer""",https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-arise-vibrant-charodi-ahmedabad-north-1764-sq-ft-spid-B81420641,"Arise Vibrant
RESALE
3 BHK Flat in Charodi, Gota, Ahmedabad North
·
RERA
₹90 Lac
₹5,100 /sqft
1,764 sqft
(164 sqm)
Super Built-up Area
3 BHK
(3 Baths)
Ready To Move
Highlights :
Fitness Center/ Gym
Cl"
,"₹90 Lac
₹5,100 /sqft",1764.0,3.0,3.0,,,,,,,,99acres,"""\u20b990 Lac\n\u20b95,100 /sqft\n1,764 sqft\n(164 sqm)\nSuper Built-up Area\n3 BHK\n(3 Baths)\nReady To Move""",,"₹90 Lac
₹5,100 /sqft
1,764 sqft
(164 sqm)
Super Built-up Area
3 BHK
(3 Baths)
Ready To Move"
"4 Bedroom House in Shilaj, Ahmedabad","₹6.48 Cr
₹13,231 /sqft
4,896 sqft
(455 sqm)
Plot Area
4 BHK
(4 Baths)
Ready To Move",4896.0,4.0,4.0,,Independent House,Dealer,,"Anmol greens
RESALE
4 Bedroom House in Shilaj, Ahmedabad",,,99acres,"""13\nAnmol greens\nRESALE\n4 Bedroom House in Shilaj, Ahmedabad\n\u20b96.48 Cr\n\u20b913,231 /sqft\n4,896 sqft\n(455 sqm)\nPlot Area\n4 BHK\n(4 Baths)\nReady To Move\nHighlights :\nNorth Facing\nFresh Construction\n+2\n\nAnmol green villa residencial project with well designed & developed common amenities situated at prime location of shilaj Have a villa in shilaj,very good location and with fully luxurious furniture,cantact for more details\n\nDealer\u00b73w ago\nKUBERA ACRES\nView Number\nContact""",https://www.99acres.com/4-bhk-bedroom-independent-house-villa-for-sale-in-shilaj-ahmedabad-west-4896-sq-ft-spid-Z86181174,"13
Anmol greens
RESALE
4 Bedroom House in Shilaj, Ahmedabad
₹6.48 Cr
₹13,231 /sqft
4,896 sqft
(455 sqm)
Plot Area
4 BHK
(4 Baths)
Ready To Move
Highlights :
North Facing
Fresh Construction
+2

Anmol g"
"4 Bedroom House in Shilaj, Ahmedabad","₹6.48 Cr
₹13,231 /sqft
4,896 sqft
(455 sqm)
Plot Area
4 BHK
(4 Baths)
Ready To Move",4896.0,4.0,4.0,,Independent House,,,"Anmol greens
RESALE
4 Bedroom House in Shilaj, Ahmedabad",,,99acres,"""13\nAnmol greens\nRESALE\n4 Bedroom House in Shilaj, Ahmedabad\n\u20b96.48 Cr\n\u20b913,231 /sqft\n4,896 sqft\n(455 sqm)\nPlot Area\n4 BHK\n(4 Baths)\nReady To Move\nHighlights :\nNorth Facing\nFresh Construction\n+2\n\nAnmol green villa residencial project with well designed & developed common amenities situated at prime location of shilaj Have a villa in shilaj,very good location and with fully luxurious furniture,cantact for more details""",https://www.99acres.com/4-bhk-bedroom-independent-house-villa-for-sale-in-shilaj-ahmedabad-west-4896-sq-ft-spid-Z86181174,"13
Anmol greens
RESALE
4 Bedroom House in Shilaj, Ahmedabad
₹6.48 Cr
₹13,231 /sqft
4,896 sqft
(455 sqm)
Plot Area
4 BHK
(4 Baths)
Ready To Move
Highlights :
North Facing
Fresh Construction
+2

Anmol g"
"4 Bedroom House in Shilaj, Ahmedabad","₹6.48 Cr
₹13,231 /sqft
4,896 sqft
(455 sqm)
Plot Area
4 BHK
(4 Baths)
Ready To Move",4896.0,4.0,4.0,,Independent House,,,"Anmol greens
RESALE
4 Bedroom House in Shilaj, Ahmedabad",,,99acres,"""Anmol greens\nRESALE\n4 Bedroom House in Shilaj, Ahmedabad\n\u20b96.48 Cr\n\u20b913,231 /sqft\n4,896 sqft\n(455 sqm)\nPlot Area\n4 BHK\n(4 Baths)\nReady To Move\nHighlights :\nNorth Facing\nFresh Construction\n+2\n\nAnmol green villa residencial project with well designed & developed common amenities situated at prime location of shilaj Have a villa in shilaj,very good location and with fully luxurious furniture,cantact for more details""",https://www.99acres.com/4-bhk-bedroom-independent-house-villa-for-sale-in-shilaj-ahmedabad-west-4896-sq-ft-spid-Z86181174,"Anmol greens
RESALE
4 Bedroom House in Shilaj, Ahmedabad
₹6.48 Cr
₹13,231 /sqft
4,896 sqft
(455 sqm)
Plot Area
4 BHK
(4 Baths)
Ready To Move
Highlights :
North Facing
Fresh Construction
+2

Anmol gree"
,"₹6.48 Cr
₹13,231 /sqft",4896.0,4.0,4.0,,,,,,,,99acres,"""\u20b96.48 Cr\n\u20b913,231 /sqft\n4,896 sqft\n(455 sqm)\nPlot Area\n4 BHK\n(4 Baths)\nReady To Move""",,"₹6.48 Cr
₹13,231 /sqft
4,896 sqft
(455 sqm)
Plot Area
4 BHK
(4 Baths)
Ready To Move"
"3 BHK Apartment in South Bopal, Ahmedabad",,1760.0,3.0,,,Apartment,Builder,,,,,99acres,"""Under Construction \u00b7 Completion in Dec, 2025\nHarvi Helenium\nNEW BOOKING\n3 BHK Apartment in South Bopal, Ahmedabad\n3 BHK Apartment\n\u20b976.12 L\nNearby :\nTejas School\nHealth1 Hospital\n+3\n\nBeautiful 3 BHK apartments in South Bopal, are now available in Harvi Helenium housing project. Harvi Helenium apartments are available in multiples sizes, ranging from 1,760 sqft SUPER area. Apartments in this complex are available in price range of Rs. 76.12 L. The housing society is RERA-registered with PR/GJ/AHME""",https://www.99acres.com/harvi-helenium-south-bopal-ahmedabad-west-npxid-r427124,"Under Construction · Completion in Dec, 2025
Harvi Helenium
NEW BOOKING
3 BHK Apartment in South Bopal, Ahmedabad
3 BHK Apartment
₹76.12 L
Nearby :
Tejas School
Health1 Hospital
+3

Beautiful 3 BHK ap"
"3 BHK Apartment in South Bopal, Ahmedabad",,1760.0,3.0,,,Apartment,,,,,,99acres,"""Under Construction \u00b7 Completion in Dec, 2025\nHarvi Helenium\nNEW BOOKING\n3 BHK Apartment in South Bopal, Ahmedabad\n3 BHK Apartment\n\u20b976.12 L\nNearby :\nTejas School\nHealth1 Hospital\n+3\n\nBeautiful 3 BHK apartments in South Bopal, are now available in Harvi Helenium housing project. Harvi Helenium apartments are available in multiples sizes, ranging from 1,760 sqft SUPER area. Apartments in this complex are available in price range of Rs. 76.12 L. The housing society is RERA-registered with PR/GJ/AHME""",https://www.99acres.com/harvi-helenium-south-bopal-ahmedabad-west-npxid-r427124,"Under Construction · Completion in Dec, 2025
Harvi Helenium
NEW BOOKING
3 BHK Apartment in South Bopal, Ahmedabad
3 BHK Apartment
₹76.12 L
Nearby :
Tejas School
Health1 Hospital
+3

Beautiful 3 BHK ap"
"3 BHK Apartment in South Bopal, Ahmedabad",,1760.0,3.0,,,Apartment,,,,,,99acres,"""Harvi Helenium\nNEW BOOKING\n3 BHK Apartment in South Bopal, Ahmedabad\n3 BHK Apartment\n\u20b976.12 L\nNearby :\nTejas School\nHealth1 Hospital\n+3\n\nBeautiful 3 BHK apartments in South Bopal, are now available in Harvi Helenium housing project. Harvi Helenium apartments are available in multiples sizes, ranging from 1,760 sqft SUPER area. Apartments in this complex are available in price range of Rs. 76.12 L. The housing society is RERA-registered with PR/GJ/AHMEDABAD/AHMEDABAD CITY/Ahmedabad Municipal Corp""",https://www.99acres.com/harvi-helenium-south-bopal-ahmedabad-west-npxid-r427124,"Harvi Helenium
NEW BOOKING
3 BHK Apartment in South Bopal, Ahmedabad
3 BHK Apartment
₹76.12 L
Nearby :
Tejas School
Health1 Hospital
+3

Beautiful 3 BHK apartments in South Bopal, are now available in"
"5 Bedroom House in Corporate Road, SG Highway","₹14.4 Cr
₹2,21,538 /sqft
650 sqft
(60 sqm)
Plot Area
5 BHK
(5 Baths)
Ready To Move",650.0,5.0,5.0,,Independent House,Dealer,,"Corporate Road, SG Highway, Ahmedabad West
RESALE
5 Bedroom House in Corporate Road, SG Highway",,,99acres,"""19\nCorporate Road, SG Highway, Ahmedabad West\nRESALE\n5 Bedroom House in Corporate Road, SG Highway\n\u20b914.4 Cr\n\u20b92,21,538 /sqft\n650 sqft\n(60 sqm)\nPlot Area\n5 BHK\n(5 Baths)\nReady To Move\nHighlights :\nEast Facing\nPrivate Garden\n+2\n\nThis 5 bhk house for sale in corporate road, a well planned locality in ahmedabad west, is ideal for a family that is looking for complete peace of mind. Constructed on a super built up area of 650 sq.Ft., this house comprises 5 bedrooms, 5 bathrooms and 3 balconies. Your v""",https://www.99acres.com/5-bhk-bedroom-independent-house-villa-for-sale-in-corporate-road-ahmedabad-west-650-sq-ft-spid-V86406966,"19
Corporate Road, SG Highway, Ahmedabad West
RESALE
5 Bedroom House in Corporate Road, SG Highway
₹14.4 Cr
₹2,21,538 /sqft
650 sqft
(60 sqm)
Plot Area
5 BHK
(5 Baths)
Ready To Move
Highlights :
East "
"5 Bedroom House in Corporate Road, SG Highway","₹14.4 Cr
₹2,21,538 /sqft
650 sqft
(60 sqm)
Plot Area
5 BHK
(5 Baths)
Ready To Move",650.0,5.0,5.0,,Independent House,,,"Corporate Road, SG Highway, Ahmedabad West
RESALE
5 Bedroom House in Corporate Road, SG Highway",,,99acres,"""19\nCorporate Road, SG Highway, Ahmedabad West\nRESALE\n5 Bedroom House in Corporate Road, SG Highway\n\u20b914.4 Cr\n\u20b92,21,538 /sqft\n650 sqft\n(60 sqm)\nPlot Area\n5 BHK\n(5 Baths)\nReady To Move\nHighlights :\nEast Facing\nPrivate Garden\n+2\n\nThis 5 bhk house for sale in corporate road, a well planned locality in ahmedabad west, is ideal for a family that is looking for complete peace of mind. Constructed on a super built up area of 650 sq.Ft., this house comprises 5 bedrooms, 5 bathrooms and 3 balconies. Your v""",https://www.99acres.com/5-bhk-bedroom-independent-house-villa-for-sale-in-corporate-road-ahmedabad-west-650-sq-ft-spid-V86406966,"19
Corporate Road, SG Highway, Ahmedabad West
RESALE
5 Bedroom House in Corporate Road, SG Highway
₹14.4 Cr
₹2,21,538 /sqft
650 sqft
(60 sqm)
Plot Area
5 BHK
(5 Baths)
Ready To Move
Highlights :
East "
"5 Bedroom House in Corporate Road, SG Highway","₹14.4 Cr
₹2,21,538 /sqft
650 sqft
(60 sqm)
Plot Area
5 BHK
(5 Baths)
Ready To Move",650.0,5.0,5.0,,Independent House,,,"Corporate Road, SG Highway, Ahmedabad West
RESALE
5 Bedroom House in Corporate Road, SG Highway",,,99acres,"""Corporate Road, SG Highway, Ahmedabad West\nRESALE\n5 Bedroom House in Corporate Road, SG Highway\n\u20b914.4 Cr\n\u20b92,21,538 /sqft\n650 sqft\n(60 sqm)\nPlot Area\n5 BHK\n(5 Baths)\nReady To Move\nHighlights :\nEast Facing\nPrivate Garden\n+2\n\nThis 5 bhk house for sale in corporate road, a well planned locality in ahmedabad west, is ideal for a family that is looking for complete peace of mind. Constructed on a super built up area of 650 sq.Ft., this house comprises 5 bedrooms, 5 bathrooms and 3 balconies. Your vehi""",https://www.99acres.com/5-bhk-bedroom-independent-house-villa-for-sale-in-corporate-road-ahmedabad-west-650-sq-ft-spid-V86406966,"Corporate Road, SG Highway, Ahmedabad West
RESALE
5 Bedroom House in Corporate Road, SG Highway
₹14.4 Cr
₹2,21,538 /sqft
650 sqft
(60 sqm)
Plot Area
5 BHK
(5 Baths)
Ready To Move
Highlights :
East Fac"
,"₹14.4 Cr
₹2,21,538 /sqft",650.0,5.0,5.0,,,,,,,,99acres,"""\u20b914.4 Cr\n\u20b92,21,538 /sqft\n650 sqft\n(60 sqm)\nPlot Area\n5 BHK\n(5 Baths)\nReady To Move""",,"₹14.4 Cr
₹2,21,538 /sqft
650 sqft
(60 sqm)
Plot Area
5 BHK
(5 Baths)
Ready To Move"
"3 BHK Flat in Chandkheda, Ahmedabad","₹80 Lac
₹4,678 /sqft
1,710 sqft
(159 sqm)
Carpet Area
3 BHK
(3 Baths)
Ready To Move",1710.0,3.0,3.0,Furnished,Apartment,Owner,,"Neelkanth Nirmal Signature
RESALE
3 BHK Flat in Chandkheda, Ahmedabad",,,99acres,"""20\nNeelkanth Nirmal Signature\nRESALE\n3 BHK Flat in Chandkheda, Ahmedabad\n\u20b980 Lac\n\u20b94,678 /sqft\n1,710 sqft\n(159 sqm)\nCarpet Area\n3 BHK\n(3 Baths)\nReady To Move\n\nA beautifully designed 3 bhk fully furnished apartment, spread across 190 sq. Yards, is available for sale. It features three spacious bedrooms, three modern bathrooms, a large living room, and a very spacious, well-Equipped kitchen. With stylish interiors and ample natural light, this ready-To-Move home offers comfort, elegance, and functi""",https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-neelkanth-nirmal-signature-chandkheda-ahmedabad-north-1710-sq-ft-spid-W85619698,"20
Neelkanth Nirmal Signature
RESALE
3 BHK Flat in Chandkheda, Ahmedabad
₹80 Lac
₹4,678 /sqft
1,710 sqft
(159 sqm)
Carpet Area
3 BHK
(3 Baths)
Ready To Move

A beautifully designed 3 bhk fully furnish"
"3 BHK Flat in Chandkheda, Ahmedabad","₹80 Lac
₹4,678 /sqft
1,710 sqft
(159 sqm)
Carpet Area
3 BHK
(3 Baths)
Ready To Move",1710.0,3.0,3.0,Furnished,Apartment,,,"Neelkanth Nirmal Signature
RESALE
3 BHK Flat in Chandkheda, Ahmedabad",,,99acres,"""20\nNeelkanth Nirmal Signature\nRESALE\n3 BHK Flat in Chandkheda, Ahmedabad\n\u20b980 Lac\n\u20b94,678 /sqft\n1,710 sqft\n(159 sqm)\nCarpet Area\n3 BHK\n(3 Baths)\nReady To Move\n\nA beautifully designed 3 bhk fully furnished apartment, spread across 190 sq. Yards, is available for sale. It features three spacious bedrooms, three modern bathrooms, a large living room, and a very spacious, well-Equipped kitchen. With stylish interiors and ample natural light, this ready-To-Move home offers comfort, elegance, and functi""",https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-neelkanth-nirmal-signature-chandkheda-ahmedabad-north-1710-sq-ft-spid-W85619698,"20
Neelkanth Nirmal Signature
RESALE
3 BHK Flat in Chandkheda, Ahmedabad
₹80 Lac
₹4,678 /sqft
1,710 sqft
(159 sqm)
Carpet Area
3 BHK
(3 Baths)
Ready To Move

A beautifully designed 3 bhk fully furnish"
"3 BHK Flat in Chandkheda, Ahmedabad","₹80 Lac
₹4,678 /sqft
1,710 sqft
(159 sqm)
Carpet Area
3 BHK
(3 Baths)
Ready To Move",1710.0,3.0,3.0,Furnished,Apartment,,,"Neelkanth Nirmal Signature
RESALE
3 BHK Flat in Chandkheda, Ahmedabad",,,99acres,"""Neelkanth Nirmal Signature\nRESALE\n3 BHK Flat in Chandkheda, Ahmedabad\n\u20b980 Lac\n\u20b94,678 /sqft\n1,710 sqft\n(159 sqm)\nCarpet Area\n3 BHK\n(3 Baths)\nReady To Move\n\nA beautifully designed 3 bhk fully furnished apartment, spread across 190 sq. Yards, is available for sale. It features three spacious bedrooms, three modern bathrooms, a large living room, and a very spacious, well-Equipped kitchen. With stylish interiors and ample natural light, this ready-To-Move home offers comfort, elegance, and functiona""",https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-neelkanth-nirmal-signature-chandkheda-ahmedabad-north-1710-sq-ft-spid-W85619698,"Neelkanth Nirmal Signature
RESALE
3 BHK Flat in Chandkheda, Ahmedabad
₹80 Lac
₹4,678 /sqft
1,710 sqft
(159 sqm)
Carpet Area
3 BHK
(3 Baths)
Ready To Move

A beautifully designed 3 bhk fully furnished "
,"₹80 Lac
₹4,678 /sqft",1710.0,3.0,3.0,,,,,,,,99acres,"""\u20b980 Lac\n\u20b94,678 /sqft\n1,710 sqft\n(159 sqm)\nCarpet Area\n3 BHK\n(3 Baths)\nReady To Move""",,"₹80 Lac
₹4,678 /sqft
1,710 sqft
(159 sqm)
Carpet Area
3 BHK
(3 Baths)
Ready To Move"
"2 BHK Flat in Godhavi, Ahmedabad","₹26.5 Lac
₹3,117 /sqft
850 sqft
(79 sqm)
Carpet Area
2 BHK
(2 Baths)
Ready To Move",850.0,2.0,2.0,,Apartment,Owner,,"Vedant height C Block
RESALE
2 BHK Flat in Godhavi, Ahmedabad",,,99acres,"""7\nVedant height C Block\nRESALE\n2 BHK Flat in Godhavi, Ahmedabad\n\u20b926.5 Lac\n\u20b93,117 /sqft\n850 sqft\n(79 sqm)\nCarpet Area\n2 BHK\n(2 Baths)\nReady To Move\n\nIt's located near hdfc bank near by zydus school and ravishankar school\n\n2mo ago\nOwner\nView Number\nContact""",https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-godhavi-ahmedabad-west-850-sq-ft-spid-B84505530,"7
Vedant height C Block
RESALE
2 BHK Flat in Godhavi, Ahmedabad
₹26.5 Lac
₹3,117 /sqft
850 sqft
(79 sqm)
Carpet Area
2 BHK
(2 Baths)
Ready To Move

It's located near hdfc bank near by zydus school and"
"2 BHK Flat in Godhavi, Ahmedabad","₹26.5 Lac
₹3,117 /sqft
850 sqft
(79 sqm)
Carpet Area
2 BHK
(2 Baths)
Ready To Move",850.0,2.0,2.0,,Apartment,,,"Vedant height C Block
RESALE
2 BHK Flat in Godhavi, Ahmedabad",,,99acres,"""7\nVedant height C Block\nRESALE\n2 BHK Flat in Godhavi, Ahmedabad\n\u20b926.5 Lac\n\u20b93,117 /sqft\n850 sqft\n(79 sqm)\nCarpet Area\n2 BHK\n(2 Baths)\nReady To Move\n\nIt's located near hdfc bank near by zydus school and ravishankar school""",https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-godhavi-ahmedabad-west-850-sq-ft-spid-B84505530,"7
Vedant height C Block
RESALE
2 BHK Flat in Godhavi, Ahmedabad
₹26.5 Lac
₹3,117 /sqft
850 sqft
(79 sqm)
Carpet Area
2 BHK
(2 Baths)
Ready To Move

It's located near hdfc bank near by zydus school and"
"2 BHK Flat in Godhavi, Ahmedabad","₹26.5 Lac
₹3,117 /sqft
850 sqft
(79 sqm)
Carpet Area
2 BHK
(2 Baths)
Ready To Move",850.0,2.0,2.0,,Apartment,,,"Vedant height C Block
RESALE
2 BHK Flat in Godhavi, Ahmedabad",,,99acres,"""Vedant height C Block\nRESALE\n2 BHK Flat in Godhavi, Ahmedabad\n\u20b926.5 Lac\n\u20b93,117 /sqft\n850 sqft\n(79 sqm)\nCarpet Area\n2 BHK\n(2 Baths)\nReady To Move\n\nIt's located near hdfc bank near by zydus school and ravishankar school""",https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-godhavi-ahmedabad-west-850-sq-ft-spid-B84505530,"Vedant height C Block
RESALE
2 BHK Flat in Godhavi, Ahmedabad
₹26.5 Lac
₹3,117 /sqft
850 sqft
(79 sqm)
Carpet Area
2 BHK
(2 Baths)
Ready To Move

It's located near hdfc bank near by zydus school and r"
,"₹26.5 Lac
₹3,117 /sqft",850.0,2.0,2.0,,,,,,,,99acres,"""\u20b926.5 Lac\n\u20b93,117 /sqft\n850 sqft\n(79 sqm)\nCarpet Area\n2 BHK\n(2 Baths)\nReady To Move""",,"₹26.5 Lac
₹3,117 /sqft
850 sqft
(79 sqm)
Carpet Area
2 BHK
(2 Baths)
Ready To Move"
"2 BHK Flat in SG Highway, Ahmedabad West","₹85 Lac
₹6,604 /sqft
1,287 sqft
(120 sqm)
Super Built-up Area
2 BHK
(2 Baths)
Ready To Move",1287.0,2.0,2.0,,Apartment,Owner,,"Ganesh Housing Malabar County 3
RESALE
2 BHK Flat in SG Highway, Ahmedabad West",,12.0,99acres,"""18\nGanesh Housing Malabar County 3\nRESALE\n2 BHK Flat in SG Highway, Ahmedabad West\n\u20b985 Lac\n\u20b96,604 /sqft\n1,287 sqft\n(120 sqm)\nSuper Built-up Area\n2 BHK\n(2 Baths)\nReady To Move\n\nCheck out this 2 bhk apartment for sale in ganesh housing malabar county 3, a popular residential project that houses in-Demand flats in sg highway, ahmedabad west. This is a east-Facing property. The floor plan additionally contains 2 bedroom(s), 2 bathrooms . All in all, the flat is spread over a super built up area of 1""",https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-sg-highway-ahmedabad-west-1287-sq-ft-spid-H85536724,"18
Ganesh Housing Malabar County 3
RESALE
2 BHK Flat in SG Highway, Ahmedabad West
₹85 Lac
₹6,604 /sqft
1,287 sqft
(120 sqm)
Super Built-up Area
2 BHK
(2 Baths)
Ready To Move

Check out this 2 bhk apa"
