Property_Title,Price,Area_SqFt,BHK,Bathrooms,Furnishing_Status,Property_Type,Seller_Type,Project_Name,Locality,Posted_Date,Floor_Number,Source_Website,Raw_JSON,URL,Description
"3 BHK Flat for Sale in Shilp Residency, Gota, Ahmedabad","₹
2.19 Cr",3104.0,3.0,4.0,Furnished,,Owner,,,,26.0,MagicBricks,"""5\n+\nPhotos\nUpdated 3 days ago\nOwner: Harshad Patel\nPremium Member\n3 BHK Flat for Sale in Shilp Residency, Gota, Ahmedabad\nShilp Residency\nSUPER AREA\n3104 sqft\nUNDER CONSTRUCTION\nPoss. by Jun '26\nFLOOR\n14 out of 14\nTRANSACTION\nResale\nFURNISHING\nUnfurnished\nFACING\nWest\nOVERLOOKING\nGarden/Park, Main Road\nSOCIETY\nShilp Residency\nOWNERSHIP\nFreehold\nCAR PARKING\n2 Covered\nBATHROOM\n4\nBALCONY\n2\n\nPresenting an elegant 3 BHK penthouse for sale in the high-end Shilp Residency, Ahmedabad's booming area of Go""",,"5
+
Photos
Updated 3 days ago
Owner: Harshad Patel
Premium Member
3 BHK Flat for Sale in Shilp Residency, Gota, Ahmedabad
Shilp Residency
SUPER AREA
3104 sqft
UNDER CONSTRUCTION
Poss. by Jun '26
FLOOR"
"2 BHK Flat for Sale in Kaival Grand Riviera, Paldi, Ahmedabad","₹
95 Lac",750.0,2.0,2.0,Furnished,,Owner,,,,5.0,MagicBricks,"""20\n+\nPhotos\nUpdated 3 days ago\nOwner: Vishal Haria\nPremium Member\n2 BHK Flat for Sale in Kaival Grand Riviera, Paldi, Ahmedabad\nKaival Grand Riviera\nCARPET AREA\n750 sqft\nSTATUS\nReady to Move\nFLOOR\n5 out of 8\nTRANSACTION\nResale\nFURNISHING\nFurnished\nOVERLOOKING\nGarden/Park, Main Road\nSOCIETY\nKaival Grand Riviera\nOWNERSHIP\nFreehold\nBATHROOM\n2\nBALCONY\n2\n\n2 BHK Apartment for Sale in Kaival Grand Riviera, Paldi, AhmedabadThis furnished 2 BHK apartment is available for resale in the well-connected and """,,"20
+
Photos
Updated 3 days ago
Owner: Vishal Haria
Premium Member
2 BHK Flat for Sale in Kaival Grand Riviera, Paldi, Ahmedabad
Kaival Grand Riviera
CARPET AREA
750 sqft
STATUS
Ready to Move
FLOOR
5 o"
"2 BHK Flat for Sale in Riverside Park, Vasna, Ahmedabad","₹
50 Lac",,2.0,2.0,Furnished,,Owner,,,,,MagicBricks,"""15\n+\nPhotos\nUpdated yesterday\nOwner: Niranjan Bhatt\nPremium Member\n2 BHK Flat for Sale in Riverside Park, Vasna, Ahmedabad\nRiverside Park\nCARPET AREA\n97 sqyrd\nSTATUS\nReady to Move\nFLOOR\n1 out of 5\nTRANSACTION\nResale\nFURNISHING\nFurnished\nSOCIETY\nRiverside Park\nBATHROOM\n2\nBALCONY\n1\n\nIntroducing a well-planned and fully furnished 2 BHK apartment located in the established locality of Vasna, Ahmedabad. Part of the Riverside Park project by Trilokesh Infrastructure Developers, this home offers comfor""",,"15
+
Photos
Updated yesterday
Owner: Niranjan Bhatt
Premium Member
2 BHK Flat for Sale in Riverside Park, Vasna, Ahmedabad
Riverside Park
CARPET AREA
97 sqyrd
STATUS
Ready to Move
FLOOR
1 out of 5
TRA"
"1 BHK Flat for Sale in Janta Nagar Chandkheda, Ahmedabad","₹
32 Lac",,1.0,1.0,Semi-Furnished,,Owner,,,,,MagicBricks,"""18\n+\nPhotos\nUpdated yesterday\nOwner: Ajay Patel Patel\nPremium Member\n1 BHK Flat for Sale in Janta Nagar Chandkheda, Ahmedabad\nCARPET AREA\n35 sqyrd\nSTATUS\nReady to Move\nFLOOR\n6 out of 7\nTRANSACTION\nResale\nFURNISHING\nSemi-Furnished\nFACING\nEast\nOVERLOOKING\nGarden/Park\nOWNERSHIP\nFreehold\nBATHROOM\n1\nBALCONY\n2\nEast Facing Property\n\nEast facing, good space in front of door to sit on the stair case and have a good air experience, quality oxygen from south side ONGC football ground open area, west side o""",,"18
+
Photos
Updated yesterday
Owner: Ajay Patel Patel
Premium Member
1 BHK Flat for Sale in Janta Nagar Chandkheda, Ahmedabad
CARPET AREA
35 sqyrd
STATUS
Ready to Move
FLOOR
6 out of 7
TRANSACTION
Res"
"3 BHK Flat for Sale in Prathna Exotica, Nikol, Ahmedabad","₹
67 Lac",1680.0,3.0,,Semi-Furnished,,Owner,,,,,MagicBricks,"""15\n+\nPhotos\nUpdated yesterday\nOwner: RAJESH SHAH RAJESH SHAH\nPremium Member\n3 BHK Flat for Sale in Prathna Exotica, Nikol, Ahmedabad\nPrathna Exotica\nSUPER AREA\n1680 sqft\nSTATUS\nReady to Move\nFLOOR\n2 out of 5\nTRANSACTION\nResale\nFURNISHING\nSemi-Furnished\nFACING\nWest\nOVERLOOKING\nMain Road\nSOCIETY\nPrathna Exotica\nOWNERSHIP\nCo-operative Society\nCAR PARKING\n1 Covered\nBATHROOM\n3\n\u20b9\n67 Lac\n\u20b93,988 per sqft\nContact OwnerGet Phone No.""",,"15
+
Photos
Updated yesterday
Owner: RAJESH SHAH RAJESH SHAH
Premium Member
3 BHK Flat for Sale in Prathna Exotica, Nikol, Ahmedabad
Prathna Exotica
SUPER AREA
1680 sqft
STATUS
Ready to Move
FLOOR
2 o"
"3 BHK Flat for Sale in Binori Gracia, Bopal, Ahmedabad","₹
78 Lac",1465.0,3.0,,Semi-Furnished,,Owner,,,,,MagicBricks,"""6\n+\nPhotos\nUpdated yesterday\nOwner: Peeush\nPremium Member\n3 BHK Flat for Sale in Binori Gracia, Bopal, Ahmedabad\nBinori Gracia\nSUPER AREA\n1465 sqft\nSTATUS\nReady to Move\nFLOOR\n4 out of 13\nTRANSACTION\nResale\nFURNISHING\nSemi-Furnished\nSOCIETY\nBinori Gracia\nOWNERSHIP\nFreehold\nBATHROOM\n3\n\nin front of sobo centre semi furnished kitchen fully furnished with chimney, 2 wall mounted wardrobes and gas geyser. 3 standing balcony\n\nRead more\n\u20b9\n78 Lac\n\u20b95,324 per sqft\nContact OwnerGet Phone No.""",,"6
+
Photos
Updated yesterday
Owner: Peeush
Premium Member
3 BHK Flat for Sale in Binori Gracia, Bopal, Ahmedabad
Binori Gracia
SUPER AREA
1465 sqft
STATUS
Ready to Move
FLOOR
4 out of 13
TRANSACTION
R"
"2 BHK Flat for Sale in Sun Footprints, Shela, Ahmedabad","₹
48 Lac",670.0,2.0,2.0,Furnished,,Owner,,,,26.0,MagicBricks,"""9\n+\nPhotos\nUpdated 4 days ago\nOwner: Vikram Sharma\nPremium Member\n2 BHK Flat for Sale in Sun Footprints, Shela, Ahmedabad\nSun Footprints\nCARPET AREA\n670 sqft\nUNDER CONSTRUCTION\nPoss. by Mar '26\nFLOOR\n4 out of 13\nTRANSACTION\nResale\nFURNISHING\nUnfurnished\nOVERLOOKING\nGarden/Park\nSOCIETY\nSun Footprints\nCAR PARKING\n1 Covered\nBATHROOM\n2\nBALCONY\n1\n\nSun Footprints Garden Facing 2 BHK having super built up area of 1213 sqft\n\nRead more\n\u20b9\n48 Lac\n\u20b93,957 per sqft\nContact OwnerGet Phone No.""",,"9
+
Photos
Updated 4 days ago
Owner: Vikram Sharma
Premium Member
2 BHK Flat for Sale in Sun Footprints, Shela, Ahmedabad
Sun Footprints
CARPET AREA
670 sqft
UNDER CONSTRUCTION
Poss. by Mar '26
FLOOR
"
"4 BHK Flat for Sale in Sanghavi Manor Ananda, Iscon Ambli Road, Ahmedabad","₹
4.25 Cr",3440.0,4.0,,Furnished,,Owner,,,,,MagicBricks,"""10\n+\nPhotos\nUpdated yesterday\nOwner: Suresh Prajapati\nPremium Member\n4 BHK Flat for Sale in Sanghavi Manor Ananda, Iscon Ambli Road, Ahmedabad\nSanghavi Manor Ananda\nSUPER AREA\n3440 sqft\nSTATUS\nReady to Move\nFLOOR\n8 out of 14\nTRANSACTION\nResale\nFURNISHING\nUnfurnished\nSOCIETY\nSanghavi Manor Ananda\nBATHROOM\n4\n\nMultistorey apartment is available for sale. It is a good location property. Please contact for more details.\n\nRead more\n\u20b9\n4.25 Cr\n\u20b912,355 per sqft\nContact OwnerGet Phone No.""",,"10
+
Photos
Updated yesterday
Owner: Suresh Prajapati
Premium Member
4 BHK Flat for Sale in Sanghavi Manor Ananda, Iscon Ambli Road, Ahmedabad
Sanghavi Manor Ananda
SUPER AREA
3440 sqft
STATUS
Ready t"
"Apartment for Sale in Zundal, Ahmedabad","₹
45 Lac",1200.0,,,,,Owner,,,,,MagicBricks,"""4\n+\nPhotos\nUpdated 6 days ago\nOwner: Manish\nPremium Member\nApartment for Sale in Zundal, Ahmedabad\nSUPER AREA\n1200 sqft\nTRANSACTION\nResale\n\u20b9\n45 Lac\n\u20b93,750 per sqft\nContact OwnerGet Phone No.""",,"4
+
Photos
Updated 6 days ago
Owner: Manish
Premium Member
Apartment for Sale in Zundal, Ahmedabad
SUPER AREA
1200 sqft
TRANSACTION
Resale
₹
45 Lac
₹3,750 per sqft
Contact OwnerGet Phone No."
"2 BHK Flat for Sale in Abhilasha Apartment, Satellite Road, Ahmedabad","₹
62 Lac",1080.0,2.0,1.0,Semi-Furnished,,Owner,,,,,MagicBricks,"""6\n+\nPhotos\nUpdated 4 days ago\nOwner: VinaykumarMPanchal\nPremium Member\n2 BHK Flat for Sale in Abhilasha Apartment, Satellite Road, Ahmedabad\nAbhilasha Apartment\nCARPET AREA\n120 sqyrd\nSTATUS\nReady to Move\nFLOOR\n1 out of 2\nTRANSACTION\nResale\nFURNISHING\nSemi-Furnished\nSOCIETY\nAbhilasha Apartment\nBATHROOM\n1\nBALCONY\n1\n\nExperience comfortable living in this well planned 2 BHK apartment situated in the established neighbourhood of Vyas Wadi, Ahmedabad. The home offers a practical layout and a welcoming""",,"6
+
Photos
Updated 4 days ago
Owner: VinaykumarMPanchal
Premium Member
2 BHK Flat for Sale in Abhilasha Apartment, Satellite Road, Ahmedabad
Abhilasha Apartment
CARPET AREA
120 sqyrd
STATUS
Ready to M"
"4 BHK Flat for Sale in Shivalik Sharda Park View 2, Shela, Ahmedabad","₹
1.50 Cr",1805.0,4.0,4.0,Semi-Furnished,,Owner,,,,,MagicBricks,"""9\n+\nPhotos\nUpdated 3 days ago\nOwner: Nilesh\nPremium Member\n4 BHK Flat for Sale in Shivalik Sharda Park View 2, Shela, Ahmedabad\nShivalik Sharda Park View 2\nCARPET AREA\n1805 sqft\nSTATUS\nReady to Move\nFLOOR\n5 out of 12\nTRANSACTION\nResale\nFURNISHING\nSemi-Furnished\nFACING\nEast\nOVERLOOKING\nGarden/Park, Main Road\nSOCIETY\nShivalik Sharda Park View 2\nOWNERSHIP\nFreehold\nBATHROOM\n4\nBALCONY\n2\nEast Facing Property\n\u20b9\n1.50 Cr\n\u20b94,983 per sqft\nContact OwnerGet Phone No.""",,"9
+
Photos
Updated 3 days ago
Owner: Nilesh
Premium Member
4 BHK Flat for Sale in Shivalik Sharda Park View 2, Shela, Ahmedabad
Shivalik Sharda Park View 2
CARPET AREA
1805 sqft
STATUS
Ready to Move
F"
"3 BHK Flat for Sale in Serenity Lavish, Science City, Ahmedabad","₹
1.80 Cr",,3.0,,Furnished,,Owner,,,,,MagicBricks,"""8\n+\nPhotos\nPosted: Nov 24, '25\nAgent: Akhani Consultant\nOperating Since: 2016\n1500+ Buyers Served\n3 BHK Flat for Sale in Serenity Lavish, Science City, Ahmedabad\nSerenity Lavish\nCARPET AREA\n152 sqyrd\nSTATUS\nReady to Move\nFLOOR\n10 out of 14\nTRANSACTION\nResale\nFURNISHING\nUnfurnished\nFACING\nWest\nOVERLOOKING\nGarden/Park\nSOCIETY\nSerenity Lavish\nOWNERSHIP\nFreehold\nBATHROOM\n3\n\nnew construction\n\n\u20b9\n1.80 Cr\n\u20b97,273 per sqft\nContact AgentGet Phone No.""",,"8
+
Photos
Posted: Nov 24, '25
Agent: Akhani Consultant
Operating Since: 2016
1500+ Buyers Served
3 BHK Flat for Sale in Serenity Lavish, Science City, Ahmedabad
Serenity Lavish
CARPET AREA
152 sqyrd
"
"2 BHK Flat for Sale in Vatva, Ahmedabad","₹
35 Lac",850.0,2.0,2.0,Furnished,,Owner,,,,,MagicBricks,"""12\n+\nPhotos\nUpdated 3 days ago\nOwner: Kpyeav\nPremium Member\n2 BHK Flat for Sale in Vatva, Ahmedabad\nCARPET AREA\n850 sqft\nSTATUS\nReady to Move\nTRANSACTION\nResale\nFURNISHING\nUnfurnished\nFACING\nWest\nOVERLOOKING\nGarden/Park, Pool, Main Road\nOWNERSHIP\nFreehold\nCAR PARKING\n1 Covered,\nBATHROOM\n2\nBALCONY\n2\n\nMultistory apartment is available for sale. It has a covered area of 1215 sq-ft, it is a good location. Please contact for more details.\n\nRead more\n\u20b9\n35 Lac\n\u20b92,881 per sqft\nContact OwnerGet Phone No.""",,"12
+
Photos
Updated 3 days ago
Owner: Kpyeav
Premium Member
2 BHK Flat for Sale in Vatva, Ahmedabad
CARPET AREA
850 sqft
STATUS
Ready to Move
TRANSACTION
Resale
FURNISHING
Unfurnished
FACING
West
OVER"
"4 BHK Flat for Sale in Jagatpur, Ahmedabad","₹
2.55 Cr",2275.0,4.0,4.0,Furnished,,Owner,,,,,MagicBricks,"""20\n+\nPhotos\nUpdated today\nOwner: Hiren\nPremium Member\n4 BHK Flat for Sale in Jagatpur, Ahmedabad\nCARPET AREA\n2275 sqft\nSTATUS\nReady to Move\nTRANSACTION\nResale\nFURNISHING\nFurnished\nFACING\nEast\nOVERLOOKING\nGarden/Park, Main Road\nOWNERSHIP\nFreehold\nBATHROOM\n4\nBALCONY\n1\nEast Facing Property\n\nMultistorey apartment is available for sale. It is a good location property. Please contact for more details.\n\nRead more\n\u20b9\n2.55 Cr\n\u20b97,846 per sqft\nContact OwnerGet Phone No.""",,"20
+
Photos
Updated today
Owner: Hiren
Premium Member
4 BHK Flat for Sale in Jagatpur, Ahmedabad
CARPET AREA
2275 sqft
STATUS
Ready to Move
TRANSACTION
Resale
FURNISHING
Furnished
FACING
East
OVERLOOK"
"2 BHK Flat for Sale in Vasna, Ahmedabad","₹
55 Lac",623.0,2.0,2.0,Semi-Furnished,,Owner,,,,,MagicBricks,"""18\n+\nPhotos\nUpdated 4 days ago\nOwner: Tejas Shah\nPremium Member\n2 BHK Flat for Sale in Vasna, Ahmedabad\nCARPET AREA\n623 sqft\nSTATUS\nReady to Move\nTRANSACTION\nResale\nFURNISHING\nSemi-Furnished\nFACING\nNorth\nOVERLOOKING\nGarden/Park, Pool, Main Road\nCAR PARKING\n1 Covered,\nBATHROOM\n2\nBALCONY\n1\n\n2 BHK at ground Floor with basement, near to school, Bus stand, market place. well maintained, semifurnished, ready to move property.\n\nRead more\n\u20b9\n55 Lac\n\u20b96,173 per sqft\nContact OwnerGet Phone No.""",,"18
+
Photos
Updated 4 days ago
Owner: Tejas Shah
Premium Member
2 BHK Flat for Sale in Vasna, Ahmedabad
CARPET AREA
623 sqft
STATUS
Ready to Move
TRANSACTION
Resale
FURNISHING
Semi-Furnished
FACING
No"
"2 BHK Flat for Sale in Zundal, Ahmedabad","₹
68 Lac",910.0,2.0,,Furnished,,Owner,,,,,MagicBricks,"""11\n+\nPhotos\nUpdated today\nOwner: Kirtan Kansara\nPremium Member\n2 BHK Flat for Sale in Zundal, Ahmedabad\nCARPET AREA\n910 sqft\nSTATUS\nReady to Move\nTRANSACTION\nResale\nFURNISHING\nFurnished\nFACING\nNorth\nOVERLOOKING\nGarden/Park, Pool, Main Road\nOWNERSHIP\nCo-operative Society\nBATHROOM\n2\n\nDiscover a thoughtfully designed two-bedroom residence located in the emerging and well-connected locality of Zundal, Ahmedabad. This apartment offers the ideal blend of size, functionality and future growth potential""",,"11
+
Photos
Updated today
Owner: Kirtan Kansara
Premium Member
2 BHK Flat for Sale in Zundal, Ahmedabad
CARPET AREA
910 sqft
STATUS
Ready to Move
TRANSACTION
Resale
FURNISHING
Furnished
FACING
North
O"
"2 BHK Flat for Sale in Shilaj, Ahmedabad","₹
75 Lac",663.0,2.0,2.0,Furnished,,Owner,,,,,MagicBricks,"""13\n+\nPhotos\nUpdated 3 days ago\nOwner: Chetan\nPremium Member\n2 BHK Flat for Sale in Shilaj, Ahmedabad\nCARPET AREA\n663 sqft\nSTATUS\nReady to Move\nFLOOR\n4 out of 13\nTRANSACTION\nResale\nFURNISHING\nFurnished\nFACING\nEast\nOVERLOOKING\nGarden/Park, Pool, Main Road\nOWNERSHIP\nCo-operative Society\nBATHROOM\n2\nBALCONY\n1\nEast Facing Property\n\nExplore an intelligently designed 2-bedroom residence in the thriving western suburb of Shilaj, Ahmedabad, offering a balanced mix of comfort, convenience, and potential fo""",,"13
+
Photos
Updated 3 days ago
Owner: Chetan
Premium Member
2 BHK Flat for Sale in Shilaj, Ahmedabad
CARPET AREA
663 sqft
STATUS
Ready to Move
FLOOR
4 out of 13
TRANSACTION
Resale
FURNISHING
Furnished"
"2 BHK Flat for Sale in Vastral, Ahmedabad","₹
44 Lac",894.0,2.0,2.0,Furnished,,Owner,,,,,MagicBricks,"""12\n+\nPhotos\nUpdated 4 days ago\nOwner: Deepesh Modi\nPremium Member\n2 BHK Flat for Sale in Vastral, Ahmedabad\nCARPET AREA\n894 sqft\nSTATUS\nReady to Move\nTRANSACTION\nResale\nFURNISHING\nFurnished\nFACING\nEast\nOVERLOOKING\nGarden/Park, Pool, Main Road\nOWNERSHIP\nFreehold\nBATHROOM\n2\nBALCONY\n2\nEast Facing Property\n\n107 Sq.yards built up area, with sufficient parking space inside the gated community\n\nRead more\n\u20b9\n44 Lac\n\u20b93,443 per sqft\nContact OwnerGet Phone No.""",,"12
+
Photos
Updated 4 days ago
Owner: Deepesh Modi
Premium Member
2 BHK Flat for Sale in Vastral, Ahmedabad
CARPET AREA
894 sqft
STATUS
Ready to Move
TRANSACTION
Resale
FURNISHING
Furnished
FACING
Eas"
"3 BHK Flat for Sale in Jagatpur, Ahmedabad","₹
1.25 Cr",1350.0,3.0,3.0,Furnished,,Owner,,,,11.0,MagicBricks,"""17\n+\nPhotos\nUpdated 6 days ago\nOwner: Suresh Khubchandani\nPremium Member\n3 BHK Flat for Sale in Jagatpur, Ahmedabad\nCARPET AREA\n1350 sqft\nSTATUS\nReady to Move\nTRANSACTION\nResale\nFURNISHING\nUnfurnished\nFACING\nSouth -West\nOVERLOOKING\nGarden/Park, Pool, Main Road\nBATHROOM\n3\nBALCONY\n1\n\nSpacious 3 BHK Apartment in Adani Archway, Jagatpur, AhmedabadDiscover a blend of luxury and comfort in this expansive 3 BHK apartment located in the esteemed Adani Archway project at Jagatpur, Ahmedabad. Offering a g""",,"17
+
Photos
Updated 6 days ago
Owner: Suresh Khubchandani
Premium Member
3 BHK Flat for Sale in Jagatpur, Ahmedabad
CARPET AREA
1350 sqft
STATUS
Ready to Move
TRANSACTION
Resale
FURNISHING
Unfurnished"
"3 BHK Flat for Sale in Shilaj Ambli, Ahmedabad","₹
84 Lac",1232.0,3.0,3.0,Furnished,,Owner,,,,12.0,MagicBricks,"""16\n+\nPhotos\nUpdated 5 days ago\nOwner: Niraj\nPremium Member\n3 BHK Flat for Sale in Shilaj Ambli, Ahmedabad\nCARPET AREA\n1232 sqft\nSTATUS\nReady to Move\nTRANSACTION\nResale\nFURNISHING\nUnfurnished\nOVERLOOKING\nGarden/Park, Pool, Main Road\nCAR PARKING\n1 Covered,\nBATHROOM\n3\nBALCONY\n1\n\nThis 3 BHK, 3-bathroom apartment spans 1,761 sq. ft. and is located in Sankalp Gwala, Shilaj Ambli, Ahmedabad. Ready to move in, the property offers a spacious and well-planned living environment, ideal for families seeking""",,"16
+
Photos
Updated 5 days ago
Owner: Niraj
Premium Member
3 BHK Flat for Sale in Shilaj Ambli, Ahmedabad
CARPET AREA
1232 sqft
STATUS
Ready to Move
TRANSACTION
Resale
FURNISHING
Unfurnished
OVERLOOKI"
"2 BHK Flat for Sale in Narolgam, Ahmedabad","₹
27 Lac",756.0,2.0,2.0,Semi-Furnished,,Owner,,,,,MagicBricks,"""12\n+\nPhotos\nUpdated yesterday\nOwner: Harshal Modiya\nPremium Member\n2 BHK Flat for Sale in Narolgam, Ahmedabad\nCARPET AREA\n756 sqft\nSTATUS\nReady to Move\nTRANSACTION\nResale\nFURNISHING\nSemi-Furnished\nFACING\nEast\nOVERLOOKING\nGarden/Park, Pool, Main Road\nOWNERSHIP\nFreehold\nCAR PARKING\n1 Covered,\nBATHROOM\n2\nBALCONY\n1\nEast Facing Property\n\nA well maintained 2BHK flat, urgent Sell because of transfer\n\n\u20b9\n27 Lac\n\u20b92,500 per sqft\nContact OwnerGet Phone No.""",,"12
+
Photos
Updated yesterday
Owner: Harshal Modiya
Premium Member
2 BHK Flat for Sale in Narolgam, Ahmedabad
CARPET AREA
756 sqft
STATUS
Ready to Move
TRANSACTION
Resale
FURNISHING
Semi-Furnished
FAC"
"3 BHK Flat for Sale in Shela, Ahmedabad","₹
1.50 Cr",1360.0,3.0,3.0,Furnished,,Owner,,,,2.0,MagicBricks,"""17\n+\nPhotos\nUpdated today\nOwner: Krunal M Patel\nPremium Member\n3 BHK Flat for Sale in Shela, Ahmedabad\nCARPET AREA\n1360 sqft\nSTATUS\nReady to Move\nTRANSACTION\nResale\nFURNISHING\nFurnished\nFACING\nNorth - East\nOVERLOOKING\nGarden/Park, Pool, Main Road\nOWNERSHIP\nFreehold\nCAR PARKING\n1 Covered,\nBATHROOM\n3\nBALCONY\n1\n\nDiscover an elegantly furnished 3 BHK apartment in the highly desirable Science City, Sola area of Ahmedabad, offering a blend of spacious living and excellent connectivity. Located on the """,,"17
+
Photos
Updated today
Owner: Krunal M Patel
Premium Member
3 BHK Flat for Sale in Shela, Ahmedabad
CARPET AREA
1360 sqft
STATUS
Ready to Move
TRANSACTION
Resale
FURNISHING
Furnished
FACING
North -"
"3 BHK Flat for Sale in Shilaj, Ahmedabad","₹
1.50 Cr",2310.0,3.0,3.0,Semi-Furnished,,Owner,,,,,MagicBricks,"""18\n+\nPhotos\nUpdated yesterday\nOwner: Sanjay\nPremium Member\n3 BHK Flat for Sale in Shilaj, Ahmedabad\nCARPET AREA\n2310 sqft\nSTATUS\nReady to Move\nTRANSACTION\nResale\nFURNISHING\nSemi-Furnished\nFACING\nSouth -West\nOVERLOOKING\nGarden/Park, Pool, Main Road\nOWNERSHIP\nCo-operative Society\nCAR PARKING\n1 Covered,\nBATHROOM\n3\nBALCONY\n1\n\nIts a Penthouse with 3 Bedrooms, 3rd Bedroom is 20x20 feet, 1 study and children Bedroom2 stores Separate Sink Wash Area open Terrace Garden\n\nRead more\n\u20b9\n1.50 Cr\n\u20b94,545 per sqf""",,"18
+
Photos
Updated yesterday
Owner: Sanjay
Premium Member
3 BHK Flat for Sale in Shilaj, Ahmedabad
CARPET AREA
2310 sqft
STATUS
Ready to Move
TRANSACTION
Resale
FURNISHING
Semi-Furnished
FACING
South"
"2 BHK Flat for Sale in Chandkheda, Ahmedabad","₹
50 Lac",770.0,2.0,2.0,Furnished,,Owner,,,,6.0,MagicBricks,"""15\n+\nPhotos\nUpdated today\nOwner: Mathew Thomas\nPremium Member\n2 BHK Flat for Sale in Chandkheda, Ahmedabad\nCARPET AREA\n770 sqft\nSTATUS\nReady to Move\nTRANSACTION\nResale\nFURNISHING\nUnfurnished\nOVERLOOKING\nGarden/Park, Pool, Main Road\nOWNERSHIP\nFreehold\nCAR PARKING\n1 Covered,\nBATHROOM\n2\nBALCONY\n2\n\nThis thoughtfully designed 2 BHK apartment in Chandkheda, Ahmedabad offers modern urban living within a well-developed residential locality. Ideal for families seeking comfort and convenience, this home c""",,"15
+
Photos
Updated today
Owner: Mathew Thomas
Premium Member
2 BHK Flat for Sale in Chandkheda, Ahmedabad
CARPET AREA
770 sqft
STATUS
Ready to Move
TRANSACTION
Resale
FURNISHING
Unfurnished
OVERLOOKI"
"3 BHK Flat for Sale in Nikol, Ahmedabad","₹
82 Lac",1518.0,3.0,3.0,Semi-Furnished,,Owner,,,,5.0,MagicBricks,"""16\n+\nPhotos\nUpdated today\nOwner: Ritul\nPremium Member\n3 BHK Flat for Sale in Nikol, Ahmedabad\nCARPET AREA\n1518 sqft\nSTATUS\nReady to Move\nTRANSACTION\nResale\nFURNISHING\nUnfurnished\nOVERLOOKING\nGarden/Park, Pool, Main Road\nCAR PARKING\n1 Covered,\nBATHROOM\n3\nBALCONY\n1\n\nThis semi-furnished 3 BHK apartment in the Shree Sawera Sanidhya project, Nikol, Ahmedabad, combines modern design with functional living. Situated on the 5th floor of a 7-floor building, it is ideal for families seeking a ready-to-mov""",,"16
+
Photos
Updated today
Owner: Ritul
Premium Member
3 BHK Flat for Sale in Nikol, Ahmedabad
CARPET AREA
1518 sqft
STATUS
Ready to Move
TRANSACTION
Resale
FURNISHING
Unfurnished
OVERLOOKING
Garden/Pa"
"2 BHK Flat for Sale in Nikol, Ahmedabad","₹
96 Lac",1386.0,2.0,3.0,Furnished,,Owner,,,,7.0,MagicBricks,"""12\n+\nPhotos\nUpdated today\nOwner: Khushal\nPremium Member\n2 BHK Flat for Sale in Nikol, Ahmedabad\nCARPET AREA\n1386 sqft\nSTATUS\nReady to Move\nTRANSACTION\nResale\nFURNISHING\nFurnished\nOVERLOOKING\nGarden/Park, Pool, Main Road\nCAR PARKING\n1 Covered,\nBATHROOM\n3\nBALCONY\n1\n\nProperty DetailsThis 2 BHK flat is available for sale in Viraj Rajvi Status, located in Nikol, Ahmedabad. The flat is fully furnished and ready to move in, making it ideal for buyers looking for a property with minimal setup required. """,,"12
+
Photos
Updated today
Owner: Khushal
Premium Member
2 BHK Flat for Sale in Nikol, Ahmedabad
CARPET AREA
1386 sqft
STATUS
Ready to Move
TRANSACTION
Resale
FURNISHING
Furnished
OVERLOOKING
Garden/Pa"
"3 BHK Flat for Sale in Sudarshan Pride, Sola, Ahmedabad","₹
1.85 Cr",2250.0,3.0,3.0,Furnished,,Owner,,,,,MagicBricks,"""15\n+\nPhotos\nPosted: Nov 22, '25\nAgent: City Home Guide Real Estate Inc.\nOperating Since: 2013\n3 BHK Flat for Sale in Sudarshan Pride, Sola, Ahmedabad\nSudarshan Pride\nSUPER AREA\n2250 sqft\nSTATUS\nReady to Move\nFLOOR\n3 out of 7\nTRANSACTION\nResale\nFURNISHING\nFurnished\nFACING\nEast\nOVERLOOKING\nPool, Garden/Park, Main Road\nSOCIETY\nSudarshan Pride\nOWNERSHIP\nFreehold\nBATHROOM\n3\nBALCONY\n2\n\nfully furnished\n\n\u20b9\n1.85 Cr\n\u20b98,222 per sqft\nContact AgentGet Phone No.""",,"15
+
Photos
Posted: Nov 22, '25
Agent: City Home Guide Real Estate Inc.
Operating Since: 2013
3 BHK Flat for Sale in Sudarshan Pride, Sola, Ahmedabad
Sudarshan Pride
SUPER AREA
2250 sqft
STATUS
Ready "
